EmployeeID,Name,Age,Gender,Department,Designation,ExperienceYears,Skillset,Salary,ProductivityScore,JoiningDate,WorkLocation,EducationLevel,RemoteWorkEligible,PerformanceRating,LastPromotionYear,ManagerID
E04770,Juan Jackson,37.0,Female,Sales,Lead,14.0,"Marketing, Negotiation, CRM",89803.0,79.0,2012-12-14,Delhi,High School,No,4.0,2024.0,E04386
E05178,Eric Carter,21.0,Female,IT,Executive,0.0,"Python, Java, Data Analysis",32716.0,71.0,2015-11-18,Kolkata,Master,Yes,4.0,2015.0,E06291
E06065,Mrs. Pamela Riggs,21.0,Male,Marketing,Junior,0.0,"SEO, Content Creation, Marketing",29869.0,68.0,2016-06-16,Delhi,Bachelor,Yes,4.0,2016.0,E00514
E02577,Amber Lewis,27.0,Female,IT,Executive,4.0,"SQL, C++",36399.0,66.0,2019-09-06,Mumbai,Bachelor,No,4.0,2023.0,E09030
E02942,Amber Weaver,26.0,Female,Operations,Executive,2.0,"Project Management, Analytics",33071.0,62.0,2019-06-02,Delhi,Master,No,4.0,2019.0,E02448
E06397,Madison Bush,22.0,Female,Sales,Executive,1.0,"Negotiation, Communication, Marketing",35991.0,60.0,2010-10-04,Bangalore,Master,No,4.0,2010.0,E03317
E02718,Christine Davis,37.0,Female,Operations,Lead,13.0,Project Management,93509.0,69.0,2016-05-31,Mumbai,Bachelor,No,4.0,2025.0,E00794
E02240,Mike Wood,28.0,Male,Operations,Lead,7.0,Logistics,85134.0,81.0,2018-06-13,Bangalore,Bachelor,No,5.0,2023.0,E04184
E04615,Sarah Sampson,32.0,Male,IT,Junior,5.0,"C++, Python, Java",32929.0,62.0,2017-08-06,Hyderabad,Master,Yes,4.0,2020.0,E05184
E06582,Krista Henry,26.0,Male,IT,Executive,3.0,"Data Analysis, SQL",34740.0,44.0,2023-08-24,Mumbai,Bachelor,Yes,3.0,2023.0,E02728
E04668,Pamela Villarreal,25.0,Male,Sales,Executive,4.0,"Marketing, Communication, Negotiation",31381.0,56.0,2024-10-17,Pune,Master,No,3.0,2024.0,E02391
E05656,Kara King,25.0,Male,IT,Junior,0.0,"Python, Data Analysis",30267.0,45.0,2012-05-26,Noida,Bachelor,Yes,3.0,2012.0,E06309
E02529,Christopher Flores,30.0,Male,Finance,Senior,3.0,Analytics,56554.0,69.0,2016-04-23,Bangalore,Bachelor,No,4.0,2016.0,E00948
E00208,Ashley Miller,26.0,Male,Operations,Executive,3.0,"Logistics, Excel, Project Management",34920.0,67.0,2023-10-13,Mumbai,PhD,No,4.0,2023.0,E04386
E07461,Jodi Kline,27.0,Male,Finance,Senior,6.0,Finance,59604.0,82.0,2015-03-05,Noida,High School,No,5.0,2021.0,E03947
E02094,Mark Sawyer,33.0,Male,Marketing,Junior,4.0,Content Creation,40354.0,26.0,2014-01-03,Kolkata,Master,Yes,2.0,2014.0,E00887
E08779,,39.0,Male,Marketing,Manager,12.0,Communication,104812.0,100.0,2014-12-05,Pune,Master,Yes,5.0,2025.0,
E02126,Christopher Garcia,29.0,Male,Finance,Executive,1.0,"Excel, Analytics, Finance",36426.0,74.0,2022-01-21,Hyderabad,Bachelor,No,4.0,2022.0,E04592
E08823,Henry Chapman,21.0,Female,Sales,Junior,0.0,"Marketing, CRM",34997.0,80.0,2022-07-16,Noida,Bachelor,No,,2022.0,E03290
E05096,Lori Andersen MD,25.0,Male,IT,Executive,4.0,"C++, Data Analysis, Python",39319.0,68.0,2013-06-20,Mumbai,Master,Yes,4.0,2017.0,E04368
E08559,Kelly Taylor,27.0,Male,Finance,Executive,0.0,"Analytics, Excel",27242.0,67.0,2014-05-18,Chennai,Bachelor,No,4.0,2014.0,E07874
E00746,Jennifer Thompson,29.0,Male,Marketing,Lead,7.0,Communication,80123.0,89.0,2015-07-19,Bangalore,Master,No,5.0,2020.0,E03812
E07032,Erik Hunter,35.0,Male,IT,Senior,5.0,"SQL, Python, Data Analysis",56741.0,82.0,2015-04-13,Pune,High School,Yes,5.0,2018.0,E08364
E08192,Mr. Angel Choi,42.0,Female,Operations,Manager,16.0,"Excel, Logistics, Project Management",116609.0,86.0,2020-04-07,Bangalore,Master,No,5.0,2025.0,
E08859,Bonnie Martinez,27.0,Male,IT,Junior,5.0,"C++, SQL, Data Analysis",41537.0,65.0,2019-04-30,Pune,Bachelor,Yes,4.0,2024.0,E00335
E08356,Dakota Chase,21.0,Male,Finance,Junior,0.0,"Analytics, Finance, Excel",26138.0,56.0,2016-05-24,Delhi,Bachelor,No,3.0,2016.0,E02293
E07914,Ann Webb,32.0,Male,Operations,Executive,2.0,"Excel, Analytics",31917.0,54.0,2024-02-24,Hyderabad,Bachelor,No,3.0,2024.0,E03874
E07623,Laura Miller,29.0,Male,Operations,Executive,2.0,"Project Management, Logistics, Excel",30505.0,72.0,2019-07-24,Mumbai,Bachelor,No,4.0,2019.0,E08930
E04952,Melissa Johnson,38.0,Male,Operations,Senior,10.0,"Logistics, Excel, Analytics",62415.0,57.0,2025-04-24,Bangalore,Bachelor,No,3.0,2025.0,E02597
E04499,Mark Ramirez,36.0,Male,IT,Lead,7.0,C++,80154.0,70.0,2021-06-05,Mumbai,Bachelor,Yes,4.0,2025.0,E09584
E04878,Dawn Charles,31.0,Male,IT,Senior,9.0,"Data Analysis, Python, Java",63746.0,69.0,2015-09-17,Pune,PhD,No,4.0,2024.0,E01297
E03254,Stephanie Nixon,45.0,Female,IT,Executive,6.0,"SQL, Cloud Computing, Data Analysis",39332.0,61.0,2024-10-23,Noida,Master,No,4.0,2025.0,E05426
E09572,Nathan Sanford,33.0,Male,IT,Junior,6.0,"C++, Java, Python",35452.0,63.0,2021-07-26,Kolkata,Master,No,4.0,2025.0,E00090
E05811,Tyler Rojas,34.0,Female,IT,Lead,11.0,"Data Analysis, Java, C++",88987.0,91.0,2021-08-17,Pune,Master,Yes,5.0,2025.0,E04990
E07483,Katherine Adams,28.0,Female,Finance,Lead,7.0,"Analytics, Excel",82940.0,56.0,2013-07-28,Noida,Bachelor,No,3.0,2019.0,E04139
E02121,Sean Tran,44.0,Male,,Lead,23.0,"Python, SQL",106770.0,83.0,2023-09-04,Noida,Bachelor,Yes,5.0,2025.0,E01506
E03632,Lindsay Rodriguez,24.0,Female,Finance,Executive,2.0,Accounting,31034.0,75.0,2014-05-21,Noida,Bachelor,No,4.0,2014.0,E01099
E03769,Ann Brewer,25.0,Female,IT,Junior,2.0,"Java, Python, Data Analysis",35796.0,47.0,2018-03-21,Hyderabad,Bachelor,No,3.0,2018.0,E02910
E01724,Carol Peterson,25.0,Male,HR,Junior,2.0,Excel,37981.0,61.0,2020-02-12,Hyderabad,Bachelor,No,4.0,2020.0,E03156
E01986,Kelly Aguirre,32.0,Male,Operations,Executive,0.0,"Project Management, Analytics",26170.0,37.0,2011-12-26,Delhi,Master,No,2.0,2011.0,E07601
E07022,Eric Woods,25.0,Male,Sales,Executive,3.0,"Communication, CRM",34008.0,74.0,2015-07-24,Bangalore,Bachelor,No,4.0,2018.0,E07768
E09060,Aaron Donovan,37.0,Female,Sales,Manager,15.0,"CRM, Marketing",116916.0,71.0,2022-04-27,Bangalore,Bachelor,No,4.0,2025.0,
E07857,Brooke Ferguson,32.0,Male,IT,Senior,5.0,"SQL, C++, Cloud Computing",57097.0,69.0,2012-07-30,Bangalore,Bachelor,Yes,4.0,2016.0,E03062
E08430,Ernest Smith,30.0,Female,Sales,Junior,4.0,"Communication, Marketing, CRM",31464.0,44.0,2017-04-18,Hyderabad,Master,No,3.0,2020.0,E08901
E05709,Ms. Destiny Keller,27.0,Male,IT,Junior,3.0,"SQL, Cloud Computing",29679.0,60.0,2023-07-19,Noida,High School,Yes,4.0,2025.0,E08024
E03631,Deborah Martin,33.0,Female,Sales,Senior,9.0,"Negotiation, CRM",64397.0,84.0,2013-03-23,Kolkata,High School,No,5.0,2022.0,E08932
E03459,Mr. Jeremy Davis MD,35.0,Male,Operations,Executive,1.0,Analytics,27954.0,62.0,2022-08-11,Mumbai,Master,No,4.0,2022.0,E00153
E02843,Jennifer Choi,25.0,Female,Sales,Junior,3.0,Marketing,29886.0,55.0,2022-11-09,Pune,Master,No,3.0,2025.0,E03864
E05638,Meghan Rivera,29.0,Female,Marketing,Senior,7.0,Marketing,56265.0,68.0,2017-09-08,Delhi,Master,Yes,4.0,2022.0,E05246
E06563,Abigail Brown,33.0,Female,Operations,Junior,0.0,"Logistics, Excel, Project Management",29973.0,60.0,2021-11-17,Mumbai,Bachelor,No,4.0,2021.0,E06917
E02181,Michael Buchanan,34.0,Male,Finance,Lead,11.0,"Accounting, Finance",90081.0,90.0,2016-01-22,Chennai,Master,No,5.0,2024.0,E00920
E03667,Leah Durham,30.0,Female,IT,Executive,3.0,C++,37817.0,60.0,2012-12-27,Bangalore,Bachelor,No,4.0,2012.0,E08795
E07493,Mitchell Douglas Jr.,29.0,Female,Finance,Junior,5.0,"Excel, Accounting",34074.0,71.0,2023-04-27,Bangalore,Master,No,4.0,2025.0,E07205
E00553,Nancy Johnson,32.0,Male,HR,Senior,6.0,"Excel, Communication",62439.0,69.0,2022-05-15,Hyderabad,Master,No,4.0,2025.0,E07601
E04414,Jessica Harrison,45.0,Female,IT,Executive,1.0,"Python, SQL, Data Analysis",29107.0,72.0,2017-10-14,Chennai,PhD,Yes,4.0,2017.0,E09562
E03039,Stephen Morris,28.0,Male,Sales,Senior,7.0,"Marketing, CRM",61395.0,61.0,2016-03-23,Mumbai,Bachelor,No,4.0,2020.0,E04160
E06114,Travis Smith,28.0,Male,HR,Executive,2.0,"Conflict Management, Excel, Recruitment",32053.0,69.0,2023-03-12,Mumbai,Bachelor,No,4.0,2023.0,E07816
E05643,Sarah Rogers,39.0,Male,Finance,Junior,3.0,"Excel, Analytics, Finance",30807.0,56.0,2011-03-16,Bangalore,PhD,No,3.0,2014.0,E00460
E05255,Kristina Jackson,30.0,Female,Sales,Lead,9.0,"Negotiation, CRM, Marketing",82682.0,80.0,2020-02-11,Noida,Bachelor,No,5.0,2025.0,E00253
E02438,Sharon Young,33.0,Male,Finance,Senior,9.0,Excel,60513.0,70.0,2011-09-18,Chennai,Bachelor,No,4.0,2020.0,E02030
E07084,Karen Ramirez,35.0,Female,IT,Junior,5.0,"Python, Cloud Computing, SQL",42032.0,46.0,2018-06-13,Kolkata,Master,No,3.0,2022.0,E04160
E05461,Jennifer Drake,26.0,Female,Sales,Executive,0.0,Communication,31488.0,52.0,2017-10-28,Delhi,Bachelor,No,3.0,2017.0,E03441
E02205,Michele Martin,30.0,Female,IT,Senior,3.0,"C++, Python, SQL",58495.0,73.0,2019-06-06,Pune,Bachelor,Yes,4.0,2019.0,E02173
E02230,Cory Harris,22.0,Male,Marketing,Executive,0.0,"SEO, Content Creation",33856.0,66.0,2021-03-02,Mumbai,Bachelor,No,4.0,2021.0,E04120
E04085,Kimberly Johnson,34.0,Female,Sales,Lead,10.0,"CRM, Marketing",85205.0,67.0,2017-09-27,Mumbai,High School,No,4.0,2025.0,E05711
E07291,Ashley Weeks,30.0,Female,Finance,Senior,7.0,"Analytics, Accounting, Finance",61659.0,88.0,2021-02-04,Chennai,Master,No,5.0,2025.0,E04730
E04764,Joseph Hicks,27.0,Male,Operations,Executive,2.0,Excel,34754.0,85.0,2021-10-22,Noida,Bachelor,No,5.0,2021.0,E09595
E03359,Brian Dunn,26.0,Male,IT,Executive,4.0,"Python, Java",34334.0,60.0,2022-04-21,Delhi,Bachelor,Yes,4.0,2022.0,E07790
E07543,Eddie Moss,34.0,Female,Marketing,Lead,11.0,"Communication, SEO",88930.0,71.0,2010-12-08,Bangalore,Bachelor,Yes,4.0,2018.0,E04368
E03492,George Rogers,27.0,Female,HR,Junior,4.0,Conflict Management,38885.0,61.0,2019-08-28,Delhi,Master,No,4.0,2019.0,E07332
E02073,David Davis,34.0,Male,IT,Senior,10.0,"SQL, C++, Python",69903.0,67.0,2015-03-24,Pune,Bachelor,Yes,4.0,2023.0,E08824
E07971,Robert Grimes,33.0,Female,Sales,Lead,10.0,Communication,84455.0,85.0,2015-11-19,Pune,Bachelor,No,5.0,2024.0,E06309
E03892,Jonathan Rogers,37.0,Female,IT,Manager,16.0,"C++, Java",116471.0,74.0,2018-11-28,Mumbai,Master,Yes,4.0,2025.0,
E02953,Christy Robbins,46.0,Female,Finance,Senior,6.0,"Analytics, Excel, Finance",62055.0,65.0,2019-11-23,Bangalore,High School,No,4.0,2025.0,E08463
E01035,Jessica Lucas,32.0,Male,HR,Executive,4.0,"Recruitment, Communication",36012.0,64.0,2022-08-12,Hyderabad,Master,No,4.0,2022.0,E09027
E03844,William Flynn,21.0,Female,HR,Junior,0.0,Recruitment,28547.0,49.0,2024-12-01,Mumbai,Bachelor,No,3.0,2024.0,E04373
E05743,Sean Reynolds,30.0,Male,IT,Junior,0.0,"Cloud Computing, Java, Python",32994.0,61.0,2010-11-16,Bangalore,Bachelor,Yes,4.0,2010.0,E07778
E05466,Philip Smith,37.0,Male,IT,Junior,3.0,"Python, Cloud Computing",32720.0,70.0,2014-01-24,Bangalore,Master,Yes,4.0,2014.0,E04102
E06341,Mark Wells,46.0,Male,IT,Lead,24.0,"C++, Cloud Computing",105975.0,51.0,2023-10-09,Delhi,Master,Yes,3.0,2025.0,E09303
E08472,Sydney Greene,34.0,Female,HR,Lead,13.0,Conflict Management,86920.0,98.0,2012-06-22,Bangalore,Bachelor,No,5.0,2022.0,E01198
E06811,Dr. Christina Terry MD,37.0,Female,Finance,Lead,16.0,"Finance, Accounting, Excel",95925.0,92.0,2023-03-08,Bangalore,Bachelor,No,5.0,2025.0,E04494
E07905,Curtis Hill,31.0,Male,Sales,Junior,6.0,"Marketing, CRM",37086.0,68.0,2013-11-07,Pune,Bachelor,No,4.0,2018.0,E05252
E02247,Robert Edwards,21.0,Male,IT,Executive,0.0,"C++, Java",31554.0,45.0,2013-08-07,Noida,Bachelor,Yes,3.0,2013.0,E04976
E01106,Samantha Johnson,27.0,Female,IT,Executive,4.0,"C++, Cloud Computing",36850.0,53.0,2011-04-25,Mumbai,Bachelor,Yes,3.0,2011.0,E08505
E06033,Angela Jackson,31.0,Male,Operations,Junior,6.0,"Excel, Analytics",38734.0,44.0,2017-03-03,Chennai,High School,No,3.0,2022.0,E00948
E02410,William Moore,46.0,Male,Sales,Junior,2.0,"CRM, Negotiation, Marketing",35047.0,67.0,2019-09-03,Bangalore,Master,No,4.0,2019.0,E00099
E02179,Ann Jones,37.0,Male,Operations,Executive,6.0,"Logistics, Excel, Project Management",34225.0,47.0,2011-10-21,Delhi,Master,No,3.0,2016.0,E04054
E03908,Jose Nielsen,29.0,Male,HR,Lead,7.0,Communication,77302.0,74.0,2017-11-17,Pune,Bachelor,No,4.0,2022.0,E02002
E07341,Marcia Wallace,29.0,Male,HR,Executive,3.0,Conflict Management,36956.0,68.0,2019-10-28,Delhi,Master,No,4.0,2019.0,E04400
E08564,Wayne Murphy,38.0,Female,IT,Executive,6.0,Data Analysis,36571.0,56.0,2019-07-09,Bangalore,Bachelor,Yes,3.0,2024.0,E01316
E01709,William Brooks,24.0,Female,Operations,Executive,0.0,Project Management,31659.0,48.0,2012-07-07,Kolkata,Master,No,3.0,2012.0,E04307
E02995,Jonathan English,40.0,Male,Operations,Junior,2.0,"Analytics, Logistics, Excel",28234.0,54.0,2024-06-10,Hyderabad,Bachelor,No,3.0,2024.0,E02002
E03670,Terry Salinas,29.0,Male,IT,Senior,7.0,"C++, Cloud Computing",64778.0,70.0,2022-03-22,Mumbai,Bachelor,No,4.0,2025.0,E00833
E04647,Victoria Acosta,40.0,Female,Marketing,Manager,18.0,SEO,121885.0,77.0,2016-11-18,Mumbai,Bachelor,Yes,4.0,2025.0,
E03781,Todd Craig,22.0,Female,Operations,Executive,0.0,Logistics,25414.0,56.0,2016-07-23,Hyderabad,Bachelor,No,3.0,2016.0,E04570
E08160,Caitlin Velez,40.0,Female,Finance,Executive,6.0,"Excel, Finance",36127.0,65.0,2012-07-07,Bangalore,High School,No,4.0,2017.0,E06287
E03333,Robert Lynn,24.0,Female,Finance,Executive,0.0,Finance,28251.0,61.0,2013-11-30,Delhi,PhD,No,4.0,2013.0,E09994
E08632,Anthony Austin,41.0,Female,IT,Lead,11.0,"C++, Java, Data Analysis",89534.0,81.0,2022-01-14,Mumbai,Bachelor,Yes,5.0,2025.0,E08994
E09206,Tracy Martin,43.0,Male,Finance,Lead,14.0,Excel,89711.0,79.0,2023-09-06,Mumbai,Master,No,4.0,2025.0,E04823
E09356,Taylor Blackwell,36.0,Male,IT,Lead,8.0,"SQL, Data Analysis",80174.0,85.0,2012-03-09,Bangalore,PhD,Yes,5.0,2020.0,E04004
E05191,Steven Sullivan,21.0,Male,IT,Junior,0.0,"Data Analysis, Java, Python",33906.0,65.0,2011-12-15,Kolkata,Bachelor,No,4.0,2011.0,E06733
E00229,Robert Montgomery,38.0,Male,IT,Executive,6.0,"C++, SQL, Java",41555.0,68.0,2011-04-25,Pune,Master,Yes,4.0,2017.0,E05822
E00464,Carolyn Reynolds,28.0,Male,IT,Junior,6.0,"C++, Java",35898.0,69.0,2019-01-16,Noida,High School,No,4.0,2024.0,E01954
E08097,Benjamin Jones,26.0,Female,Operations,Junior,4.0,"Project Management, Logistics",36633.0,55.0,2019-04-22,Kolkata,PhD,No,3.0,2023.0,E04586
E03196,Lucas Bishop,25.0,Male,IT,Junior,0.0,C++,25971.0,45.0,2011-07-23,Delhi,Bachelor,No,3.0,2011.0,E08978
E06936,Emily Williams,21.0,Female,Finance,Executive,0.0,"Excel, Accounting, Finance",33070.0,69.0,2025-05-06,Delhi,Bachelor,No,4.0,2025.0,E07437
E02892,Megan Spence,40.0,Male,Finance,Executive,6.0,Analytics,40167.0,71.0,2014-06-24,Hyderabad,Bachelor,No,4.0,2020.0,E04790
E04810,Lisa Miranda,34.0,Female,Operations,Manager,13.0,Project Management,104885.0,82.0,2024-02-05,Mumbai,Bachelor,No,5.0,2025.0,
E04147,Mallory Anderson,43.0,Female,IT,Lead,19.0,"C++, Cloud Computing, Java",101001.0,93.0,2016-03-30,Bangalore,High School,No,5.0,2025.0,E07725
E09596,Angelica Clark,34.0,Male,IT,Senior,6.0,"Cloud Computing, Python, Java",54120.0,63.0,2014-02-19,Noida,Bachelor,No,4.0,2020.0,E08955
E00975,Mark Mcdowell,22.0,Male,Marketing,Junior,0.0,Marketing,31768.0,56.0,2012-10-21,Delhi,High School,Yes,3.0,2012.0,E07039
E07442,Melanie Roberts,31.0,Female,IT,Senior,9.0,"Cloud Computing, Data Analysis",64214.0,74.0,2015-03-15,Kolkata,Bachelor,Yes,4.0,2020.0,E09982
E08970,Katherine Bauer,33.0,Female,HR,Junior,2.0,"Conflict Management, Recruitment, Communication",31457.0,56.0,2014-02-13,Kolkata,Master,No,3.0,2014.0,E08627
E04934,David Cantrell,31.0,Male,Sales,Executive,3.0,"Marketing, Communication",32726.0,54.0,2022-12-23,Bangalore,Master,No,3.0,2025.0,E08413
E02657,Nicole Harrison,28.0,Male,IT,Junior,5.0,"Cloud Computing, C++, Python",37167.0,43.0,2023-04-17,Chennai,High School,Yes,3.0,2025.0,E06047
E05320,Steven Reed,48.0,Female,IT,Lead,18.0,"Java, SQL",100220.0,87.0,2015-03-07,Chennai,Bachelor,No,5.0,2025.0,E09806
E09869,Calvin Morales,21.0,Male,IT,Junior,0.0,"SQL, Python",30685.0,72.0,2014-07-21,Delhi,Master,Yes,4.0,2014.0,E09456
E06349,Amanda Martinez,36.0,Male,IT,Senior,3.0,"Cloud Computing, C++",53139.0,71.0,2013-04-02,Noida,Bachelor,Yes,4.0,2013.0,E06800
E02326,Jonathan Davis,35.0,Female,Operations,Lead,9.0,"Project Management, Excel",83352.0,80.0,2024-11-21,Hyderabad,Master,No,5.0,2025.0,E00881
E09335,Cynthia Blake,35.0,Female,Finance,Lead,7.0,Excel,83473.0,95.0,2013-09-28,Chennai,Master,No,5.0,2018.0,E03417
E03124,Jeremy Turner,35.0,Male,IT,Lead,11.0,"Python, Cloud Computing, SQL",84199.0,79.0,2015-07-25,Kolkata,High School,Yes,4.0,2025.0,E08383
E02044,Ryan Morris,38.0,Male,Finance,Senior,5.0,Finance,61502.0,64.0,2016-01-18,Bangalore,Bachelor,No,4.0,2021.0,E03808
E05938,James Hernandez,36.0,Male,Marketing,Executive,5.0,Marketing,35485.0,70.0,2021-01-14,Hyderabad,Bachelor,Yes,4.0,2025.0,E02910
E03788,Drew Livingston,35.0,Male,Operations,Senior,9.0,"Project Management, Excel",64270.0,86.0,2011-07-30,Kolkata,Master,No,5.0,2019.0,E08669
E05080,Jesse Johnson,26.0,Female,IT,Executive,5.0,Java,33503.0,78.0,2023-01-18,Delhi,Bachelor,Yes,4.0,2025.0,E08654
E06076,Miguel Smith,37.0,Male,Finance,Senior,7.0,"Excel, Finance, Analytics",62569.0,58.0,2025-06-13,Delhi,Bachelor,No,3.0,2025.0,E08701
E01163,James Tapia,29.0,Male,IT,Junior,0.0,"Cloud Computing, C++, Data Analysis",34390.0,59.0,2025-04-06,Hyderabad,Master,Yes,3.0,2025.0,E06393
E02819,Rhonda Adams,32.0,Female,Marketing,Junior,2.0,"Communication, SEO, Marketing",30557.0,55.0,2021-12-05,Bangalore,Bachelor,No,3.0,2021.0,E02173
E01741,Jaime Mcbride,44.0,Female,IT,Lead,18.0,"Java, C++, Cloud Computing",98068.0,94.0,2019-05-25,Mumbai,Master,Yes,,2025.0,E09664
E07419,Heidi Schroeder,37.0,Female,IT,Executive,3.0,Cloud Computing,29801.0,58.0,2023-09-09,Delhi,Master,No,3.0,2023.0,E01762
E09016,Nicholas Johnson,25.0,Male,IT,Executive,3.0,"SQL, Data Analysis",37812.0,61.0,2025-05-08,Kolkata,Bachelor,Yes,4.0,2025.0,E08171
E02341,Joel Martinez,32.0,Male,IT,Executive,5.0,Data Analysis,42325.0,63.0,2016-07-03,Hyderabad,High School,Yes,4.0,2019.0,E08994
E03753,Melissa Thompson,48.0,Female,IT,Lead,7.0,"Python, SQL, Data Analysis",79540.0,65.0,2021-05-15,Delhi,Master,No,4.0,2025.0,E05626
E05347,Stacy Pena,30.0,Female,IT,Executive,2.0,"Data Analysis, Java",28397.0,58.0,2014-06-24,Noida,Bachelor,No,3.0,2014.0,E02639
E08039,Stephanie Buchanan,49.0,Female,IT,Lead,24.0,"Cloud Computing, C++",110567.0,68.0,2015-05-08,Bangalore,PhD,Yes,4.0,2025.0,E04248
E09028,Caleb Martinez,34.0,Male,HR,Senior,5.0,Conflict Management,59009.0,63.0,2022-05-03,Hyderabad,PhD,No,4.0,2025.0,E03171
E01835,Dr. John Romero,33.0,Male,Marketing,,8.0,"Content Creation, Marketing",66704.0,71.0,2016-02-17,Pune,Bachelor,Yes,4.0,2021.0,E01588
E08880,Laura Palmer,41.0,Male,HR,Senior,10.0,Conflict Management,61289.0,58.0,2017-07-05,Pune,Master,No,3.0,2025.0,
E00100,Jesus Smith,21.0,Female,IT,Junior,0.0,C++,27617.0,48.0,2011-07-12,Pune,Bachelor,Yes,3.0,2011.0,E05584
E09560,Chad Washington,30.0,Female,Finance,Lead,9.0,Analytics,80932.0,85.0,2017-12-09,Noida,Bachelor,No,5.0,2022.0,E05307
E04537,William Ortiz,38.0,Female,Marketing,Junior,2.0,Excel,35037.0,69.0,2023-11-13,Noida,Bachelor,Yes,4.0,2023.0,E03441
E08985,Joel Adams,30.0,Male,Marketing,Executive,3.0,"Communication, Excel, Marketing",,61.0,2024-04-26,Bangalore,Bachelor,No,4.0,2024.0,E08703
E08931,Rose Smith DDS,37.0,Male,Finance,Senior,6.0,"Accounting, Analytics, Finance",60158.0,76.0,2012-08-06,Bangalore,Bachelor,No,4.0,2017.0,E06558
E06859,Robert Miller,30.0,Male,Finance,Executive,0.0,Excel,28155.0,77.0,2013-02-22,Mumbai,Master,No,4.0,2013.0,E06882
E02557,Carmen Patton,40.0,,Marketing,Junior,1.0,Communication,31470.0,70.0,2013-06-24,Noida,High School,Yes,4.0,2013.0,E06140
E01146,Leslie Brewer,28.0,Male,Finance,Senior,4.0,Accounting,60526.0,86.0,2015-01-31,Mumbai,Bachelor,No,5.0,2019.0,E00714
E01481,Miss Kristen Greene DDS,30.0,Male,Sales,Junior,6.0,Communication,35634.0,57.0,2023-05-12,Noida,Master,No,3.0,2025.0,E00881
E03988,Jodi Moreno,34.0,Male,Operations,Executive,1.0,"Analytics, Excel, Project Management",33993.0,70.0,2023-11-24,Hyderabad,High School,No,4.0,2023.0,E08132
E09230,Dr. Michael Campbell,45.0,Male,Sales,Lead,11.0,Marketing,84064.0,77.0,2020-03-06,Kolkata,Bachelor,No,4.0,2025.0,E02479
E00809,Daniel Wilson,24.0,Female,Operations,Junior,1.0,"Excel, Logistics, Analytics",35602.0,42.0,2020-03-30,Delhi,Bachelor,No,3.0,2020.0,E03985
E08381,Shelley Garza,32.0,Male,HR,Junior,3.0,"Recruitment, Conflict Management, Communication",35586.0,60.0,2015-07-01,Hyderabad,Master,No,4.0,2018.0,E04790
E07943,Henry Mejia,32.0,Male,IT,Executive,5.0,"C++, Java, Data Analysis",41020.0,69.0,2015-02-06,Delhi,Master,Yes,4.0,2020.0,E01316
E00677,David Montes,28.0,Male,Marketing,Executive,1.0,"Communication, Excel",27780.0,51.0,2025-07-27,Noida,Bachelor,Yes,3.0,2025.0,E05711
E04483,Russell Smith,25.0,Male,Sales,Junior,1.0,"CRM, Negotiation",28217.0,63.0,2018-02-13,Chennai,Bachelor,No,4.0,2018.0,E01591
E07361,Antonio Fitzgerald,27.0,Male,HR,Executive,2.0,"Recruitment, Communication, Conflict Management",29889.0,70.0,2021-04-30,Bangalore,Master,No,4.0,2021.0,E05584
E05176,Anthony Le,32.0,Male,HR,Senior,4.0,"Excel, Recruitment, Conflict Management",58614.0,74.0,2017-02-09,Noida,Bachelor,No,4.0,2021.0,E04976
E09766,Benjamin Cole,35.0,Male,IT,Junior,0.0,"Java, SQL, Cloud Computing",33311.0,62.0,2019-11-23,Bangalore,Bachelor,Yes,4.0,2019.0,E00514
E05325,Raymond Davis,40.0,Male,IT,Senior,8.0,Java,60395.0,88.0,2023-07-24,Chennai,Master,Yes,5.0,2025.0,E08192
E09606,April Edwards,34.0,Male,HR,Lead,11.0,"Conflict Management, Excel",89150.0,71.0,2019-10-24,Bangalore,Master,No,4.0,2025.0,E04301
E09204,Lynn Wilson,23.0,Male,IT,Executive,2.0,"Java, Python",33200.0,61.0,2014-05-01,Mumbai,High School,Yes,4.0,2014.0,E06470
E08919,Lawrence Baker,21.0,Female,Sales,Junior,0.0,"Negotiation, CRM",26733.0,56.0,2018-05-13,Mumbai,Master,No,3.0,2018.0,E09261
E00707,Brian Richardson,32.0,Female,Operations,Executive,4.0,Logistics,40703.0,67.0,2025-02-03,Pune,Bachelor,No,4.0,2025.0,E06853
E00323,Clayton Johnson,28.0,Female,IT,Executive,1.0,"Python, C++, Java",30062.0,50.0,2010-10-25,Bangalore,Bachelor,Yes,3.0,2010.0,E02150
E05190,Elizabeth Gomez,23.0,Male,HR,Junior,0.0,"Recruitment, Communication, Conflict Management",25174.0,62.0,2011-08-19,Chennai,High School,No,4.0,2011.0,E02999
E02788,Gwendolyn Gomez,40.0,Male,IT,Senior,6.0,SQL,57806.0,72.0,2022-09-30,Bangalore,Master,Yes,4.0,2025.0,E01591
E05626,Katelyn Rich,36.0,Male,Finance,Manager,15.0,Excel,114230.0,82.0,2012-05-23,Bangalore,Bachelor,No,5.0,2025.0,
E02901,Richard Williams,42.0,Female,IT,Executive,6.0,"Python, SQL, C++",42148.0,71.0,2012-11-24,Delhi,Bachelor,No,4.0,2016.0,E07960
